id,base_id,attribute,truth,truth_source,prediction,baseline,correct,needs_evidence,current_value,base_value,preferred_sources,layer,query,priority,priority_bucket,case_type_guess,identity_label_guess,website_label_guess,difficulty
08f1ecba4972b364039b1dc77b0a0124,53ac511e498e02dbfa7eb179,website,http://www.ozdemiroglubalkava.com/,current,http://www.ozdemiroglubaklava.com,hybrid,False,True,http://www.ozdemiroglubalkava.com/,http://www.ozdemiroglubaklava.com,"official_site,government,business_registry",official,site:.gov   business license OR registry,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1ecba4972b364039b1dc77b0a0124,53ac511e498e02dbfa7eb179,website,http://www.ozdemiroglubalkava.com/,current,http://www.ozdemiroglubaklava.com,hybrid,False,True,http://www.ozdemiroglubalkava.com/,http://www.ozdemiroglubaklava.com,"official_site,government,business_registry",official,site:bbb.org,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f0061eb51556038f196e106d4189,eeba02e605ce467c0ce990d5,website,https://www.margritkirchhoff.de/,current,http://www.kirchhoff-rostock.notare-in-mv.de,hybrid,False,True,https://www.margritkirchhoff.de/,http://www.kirchhoff-rostock.notare-in-mv.de,"official_site,government,business_registry",official,-site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f0061eb51556038f196e106d4189,eeba02e605ce467c0ce990d5,website,https://www.margritkirchhoff.de/,current,http://www.kirchhoff-rostock.notare-in-mv.de,hybrid,False,True,https://www.margritkirchhoff.de/,http://www.kirchhoff-rostock.notare-in-mv.de,"official_site,government,business_registry",official,intitle:  contact OR locations -site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f0061eb51556038f196e106d4189,eeba02e605ce467c0ce990d5,website,https://www.margritkirchhoff.de/,current,http://www.kirchhoff-rostock.notare-in-mv.de,hybrid,False,True,https://www.margritkirchhoff.de/,http://www.kirchhoff-rostock.notare-in-mv.de,"official_site,government,business_registry",official,inurl:locations   contact,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f0061eb51556038f196e106d4189,eeba02e605ce467c0ce990d5,website,https://www.margritkirchhoff.de/,current,http://www.kirchhoff-rostock.notare-in-mv.de,hybrid,False,True,https://www.margritkirchhoff.de/,http://www.kirchhoff-rostock.notare-in-mv.de,"official_site,government,business_registry",official,official website -site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f0061eb51556038f196e106d4189,eeba02e605ce467c0ce990d5,website,https://www.margritkirchhoff.de/,current,http://www.kirchhoff-rostock.notare-in-mv.de,hybrid,False,True,https://www.margritkirchhoff.de/,http://www.kirchhoff-rostock.notare-in-mv.de,"official_site,government,business_registry",official,site:.gov   business license OR registry,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f0061eb51556038f196e106d4189,eeba02e605ce467c0ce990d5,website,https://www.margritkirchhoff.de/,current,http://www.kirchhoff-rostock.notare-in-mv.de,hybrid,False,True,https://www.margritkirchhoff.de/,http://www.kirchhoff-rostock.notare-in-mv.de,"official_site,government,business_registry",official,site:bbb.org,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f1046938a0020354dde363732179,a96f13dabde247918de3a821,website,https://www.diegoldschmiede-luebbecke.de/,current,https://www.gelbeseiten.de/gsbiz/8bda84a5-0a9b-42f8-a93f-2ad613bd7f4f,hybrid,False,True,https://www.diegoldschmiede-luebbecke.de/,https://www.gelbeseiten.de/gsbiz/8bda84a5-0a9b-42f8-a93f-2ad613bd7f4f,"official_site,government,business_registry",official,-site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f1046938a0020354dde363732179,a96f13dabde247918de3a821,website,https://www.diegoldschmiede-luebbecke.de/,current,https://www.gelbeseiten.de/gsbiz/8bda84a5-0a9b-42f8-a93f-2ad613bd7f4f,hybrid,False,True,https://www.diegoldschmiede-luebbecke.de/,https://www.gelbeseiten.de/gsbiz/8bda84a5-0a9b-42f8-a93f-2ad613bd7f4f,"official_site,government,business_registry",official,intitle:  contact OR locations -site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f1046938a0020354dde363732179,a96f13dabde247918de3a821,website,https://www.diegoldschmiede-luebbecke.de/,current,https://www.gelbeseiten.de/gsbiz/8bda84a5-0a9b-42f8-a93f-2ad613bd7f4f,hybrid,False,True,https://www.diegoldschmiede-luebbecke.de/,https://www.gelbeseiten.de/gsbiz/8bda84a5-0a9b-42f8-a93f-2ad613bd7f4f,"official_site,government,business_registry",official,inurl:locations   contact,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f1046938a0020354dde363732179,a96f13dabde247918de3a821,website,https://www.diegoldschmiede-luebbecke.de/,current,https://www.gelbeseiten.de/gsbiz/8bda84a5-0a9b-42f8-a93f-2ad613bd7f4f,hybrid,False,True,https://www.diegoldschmiede-luebbecke.de/,https://www.gelbeseiten.de/gsbiz/8bda84a5-0a9b-42f8-a93f-2ad613bd7f4f,"official_site,government,business_registry",official,official website -site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f1046938a0020354dde363732179,a96f13dabde247918de3a821,website,https://www.diegoldschmiede-luebbecke.de/,current,https://www.gelbeseiten.de/gsbiz/8bda84a5-0a9b-42f8-a93f-2ad613bd7f4f,hybrid,False,True,https://www.diegoldschmiede-luebbecke.de/,https://www.gelbeseiten.de/gsbiz/8bda84a5-0a9b-42f8-a93f-2ad613bd7f4f,"official_site,government,business_registry",official,site:.gov   business license OR registry,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f1046938a0020354dde363732179,a96f13dabde247918de3a821,website,https://www.diegoldschmiede-luebbecke.de/,current,https://www.gelbeseiten.de/gsbiz/8bda84a5-0a9b-42f8-a93f-2ad613bd7f4f,hybrid,False,True,https://www.diegoldschmiede-luebbecke.de/,https://www.gelbeseiten.de/gsbiz/8bda84a5-0a9b-42f8-a93f-2ad613bd7f4f,"official_site,government,business_registry",official,site:bbb.org,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f12cd0dad11b03c29971654cc5a7,28710a2f44b146d0438b5dbc,website,http://www.hanke-wohntextil.de/,current,https://www.hanke-wohntextil.de/de,hybrid,False,True,http://www.hanke-wohntextil.de/,https://www.hanke-wohntextil.de/de,"official_site,government,business_registry",official,-site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f12cd0dad11b03c29971654cc5a7,28710a2f44b146d0438b5dbc,website,http://www.hanke-wohntextil.de/,current,https://www.hanke-wohntextil.de/de,hybrid,False,True,http://www.hanke-wohntextil.de/,https://www.hanke-wohntextil.de/de,"official_site,government,business_registry",official,intitle:  contact OR locations -site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f12cd0dad11b03c29971654cc5a7,28710a2f44b146d0438b5dbc,website,http://www.hanke-wohntextil.de/,current,https://www.hanke-wohntextil.de/de,hybrid,False,True,http://www.hanke-wohntextil.de/,https://www.hanke-wohntextil.de/de,"official_site,government,business_registry",official,inurl:locations   contact,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f12cd0dad11b03c29971654cc5a7,28710a2f44b146d0438b5dbc,website,http://www.hanke-wohntextil.de/,current,https://www.hanke-wohntextil.de/de,hybrid,False,True,http://www.hanke-wohntextil.de/,https://www.hanke-wohntextil.de/de,"official_site,government,business_registry",official,official website -site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f12cd0dad11b03c29971654cc5a7,28710a2f44b146d0438b5dbc,website,http://www.hanke-wohntextil.de/,current,https://www.hanke-wohntextil.de/de,hybrid,False,True,http://www.hanke-wohntextil.de/,https://www.hanke-wohntextil.de/de,"official_site,government,business_registry",official,site:.gov   business license OR registry,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f12cd0dad11b03c29971654cc5a7,28710a2f44b146d0438b5dbc,website,http://www.hanke-wohntextil.de/,current,https://www.hanke-wohntextil.de/de,hybrid,False,True,http://www.hanke-wohntextil.de/,https://www.hanke-wohntextil.de/de,"official_site,government,business_registry",official,site:bbb.org,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f13d06cdb4dd03c2287ba2cf48a4,4df1d64513c84d5e61b08261,website,https://www.boeckmann-mode.de/lingerie.html,current,http://www.oberschorfheide.de,hybrid,False,True,https://www.boeckmann-mode.de/lingerie.html,http://www.oberschorfheide.de,"official_site,government,business_registry",official,-site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f13d06cdb4dd03c2287ba2cf48a4,4df1d64513c84d5e61b08261,website,https://www.boeckmann-mode.de/lingerie.html,current,http://www.oberschorfheide.de,hybrid,False,True,https://www.boeckmann-mode.de/lingerie.html,http://www.oberschorfheide.de,"official_site,government,business_registry",official,intitle:  contact OR locations -site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f13d06cdb4dd03c2287ba2cf48a4,4df1d64513c84d5e61b08261,website,https://www.boeckmann-mode.de/lingerie.html,current,http://www.oberschorfheide.de,hybrid,False,True,https://www.boeckmann-mode.de/lingerie.html,http://www.oberschorfheide.de,"official_site,government,business_registry",official,inurl:locations   contact,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f13d06cdb4dd03c2287ba2cf48a4,4df1d64513c84d5e61b08261,website,https://www.boeckmann-mode.de/lingerie.html,current,http://www.oberschorfheide.de,hybrid,False,True,https://www.boeckmann-mode.de/lingerie.html,http://www.oberschorfheide.de,"official_site,government,business_registry",official,official website -site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f13d06cdb4dd03c2287ba2cf48a4,4df1d64513c84d5e61b08261,website,https://www.boeckmann-mode.de/lingerie.html,current,http://www.oberschorfheide.de,hybrid,False,True,https://www.boeckmann-mode.de/lingerie.html,http://www.oberschorfheide.de,"official_site,government,business_registry",official,site:.gov   business license OR registry,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f13d06cdb4dd03c2287ba2cf48a4,4df1d64513c84d5e61b08261,website,https://www.boeckmann-mode.de/lingerie.html,current,http://www.oberschorfheide.de,hybrid,False,True,https://www.boeckmann-mode.de/lingerie.html,http://www.oberschorfheide.de,"official_site,government,business_registry",official,site:bbb.org,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f15175db63730320e96a1db6006b,492af3d885d44b699424a0bb,website,https://werners-schlemmertheke.business.site/?utm_source=gmb&utm_medium=referral,current,https://www.gelbeseiten.de/gsbiz/c937e81f-0f80-4ee1-bd1e-625103348dcd,hybrid,False,True,https://werners-schlemmertheke.business.site/?utm_source=gmb&utm_medium=referral,https://www.gelbeseiten.de/gsbiz/c937e81f-0f80-4ee1-bd1e-625103348dcd,"official_site,government,business_registry",official,-site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f15175db63730320e96a1db6006b,492af3d885d44b699424a0bb,website,https://werners-schlemmertheke.business.site/?utm_source=gmb&utm_medium=referral,current,https://www.gelbeseiten.de/gsbiz/c937e81f-0f80-4ee1-bd1e-625103348dcd,hybrid,False,True,https://werners-schlemmertheke.business.site/?utm_source=gmb&utm_medium=referral,https://www.gelbeseiten.de/gsbiz/c937e81f-0f80-4ee1-bd1e-625103348dcd,"official_site,government,business_registry",official,intitle:  contact OR locations -site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f15175db63730320e96a1db6006b,492af3d885d44b699424a0bb,website,https://werners-schlemmertheke.business.site/?utm_source=gmb&utm_medium=referral,current,https://www.gelbeseiten.de/gsbiz/c937e81f-0f80-4ee1-bd1e-625103348dcd,hybrid,False,True,https://werners-schlemmertheke.business.site/?utm_source=gmb&utm_medium=referral,https://www.gelbeseiten.de/gsbiz/c937e81f-0f80-4ee1-bd1e-625103348dcd,"official_site,government,business_registry",official,inurl:locations   contact,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f15175db63730320e96a1db6006b,492af3d885d44b699424a0bb,website,https://werners-schlemmertheke.business.site/?utm_source=gmb&utm_medium=referral,current,https://www.gelbeseiten.de/gsbiz/c937e81f-0f80-4ee1-bd1e-625103348dcd,hybrid,False,True,https://werners-schlemmertheke.business.site/?utm_source=gmb&utm_medium=referral,https://www.gelbeseiten.de/gsbiz/c937e81f-0f80-4ee1-bd1e-625103348dcd,"official_site,government,business_registry",official,official website -site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f15175db63730320e96a1db6006b,492af3d885d44b699424a0bb,website,https://werners-schlemmertheke.business.site/?utm_source=gmb&utm_medium=referral,current,https://www.gelbeseiten.de/gsbiz/c937e81f-0f80-4ee1-bd1e-625103348dcd,hybrid,False,True,https://werners-schlemmertheke.business.site/?utm_source=gmb&utm_medium=referral,https://www.gelbeseiten.de/gsbiz/c937e81f-0f80-4ee1-bd1e-625103348dcd,"official_site,government,business_registry",official,site:.gov   business license OR registry,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f15175db63730320e96a1db6006b,492af3d885d44b699424a0bb,website,https://werners-schlemmertheke.business.site/?utm_source=gmb&utm_medium=referral,current,https://www.gelbeseiten.de/gsbiz/c937e81f-0f80-4ee1-bd1e-625103348dcd,hybrid,False,True,https://werners-schlemmertheke.business.site/?utm_source=gmb&utm_medium=referral,https://www.gelbeseiten.de/gsbiz/c937e81f-0f80-4ee1-bd1e-625103348dcd,"official_site,government,business_registry",official,site:bbb.org,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f1a732635ab303e43536cf885561,bd4cb3be843c4a811906e8be,website,https://paketshop.myhermes.de/int/hpsf.html?shopid=637326,current,http://paketshop.myhermes.de,hybrid,False,True,https://paketshop.myhermes.de/int/hpsf.html?shopid=637326,http://paketshop.myhermes.de,"official_site,government,business_registry",official,-site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f1a732635ab303e43536cf885561,bd4cb3be843c4a811906e8be,website,https://paketshop.myhermes.de/int/hpsf.html?shopid=637326,current,http://paketshop.myhermes.de,hybrid,False,True,https://paketshop.myhermes.de/int/hpsf.html?shopid=637326,http://paketshop.myhermes.de,"official_site,government,business_registry",official,intitle:  contact OR locations -site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f1a732635ab303e43536cf885561,bd4cb3be843c4a811906e8be,website,https://paketshop.myhermes.de/int/hpsf.html?shopid=637326,current,http://paketshop.myhermes.de,hybrid,False,True,https://paketshop.myhermes.de/int/hpsf.html?shopid=637326,http://paketshop.myhermes.de,"official_site,government,business_registry",official,inurl:locations   contact,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f1a732635ab303e43536cf885561,bd4cb3be843c4a811906e8be,website,https://paketshop.myhermes.de/int/hpsf.html?shopid=637326,current,http://paketshop.myhermes.de,hybrid,False,True,https://paketshop.myhermes.de/int/hpsf.html?shopid=637326,http://paketshop.myhermes.de,"official_site,government,business_registry",official,official website -site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f1a732635ab303e43536cf885561,bd4cb3be843c4a811906e8be,website,https://paketshop.myhermes.de/int/hpsf.html?shopid=637326,current,http://paketshop.myhermes.de,hybrid,False,True,https://paketshop.myhermes.de/int/hpsf.html?shopid=637326,http://paketshop.myhermes.de,"official_site,government,business_registry",official,site:.gov   business license OR registry,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f1a732635ab303e43536cf885561,bd4cb3be843c4a811906e8be,website,https://paketshop.myhermes.de/int/hpsf.html?shopid=637326,current,http://paketshop.myhermes.de,hybrid,False,True,https://paketshop.myhermes.de/int/hpsf.html?shopid=637326,http://paketshop.myhermes.de,"official_site,government,business_registry",official,site:bbb.org,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f1a891a75b4b032b37e00bc5dd40,58727ecbd60c8b3454eae000,website,http://www.mammoet.de/,current,http://www.mammoet.com,hybrid,False,True,http://www.mammoet.de/,http://www.mammoet.com,"official_site,government,business_registry",official,-site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f1a891a75b4b032b37e00bc5dd40,58727ecbd60c8b3454eae000,website,http://www.mammoet.de/,current,http://www.mammoet.com,hybrid,False,True,http://www.mammoet.de/,http://www.mammoet.com,"official_site,government,business_registry",official,intitle:  contact OR locations -site:yelp.com -site:tripadvisor.com -site:facebook.com -site:instagram.com -site:doordash.com -site:ubereats.com -site:grubhub.com,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
08f1f1a891a75b4b032b37e00bc5dd40,58727ecbd60c8b3454eae000,website,http://www.mammoet.de/,current,http://www.mammoet.com,hybrid,False,True,http://www.mammoet.de/,http://www.mammoet.com,"official_site,government,business_registry",official,inurl:locations   contact,baseline_wrong,P0_WEBSITE_BASELINE_WRONG,WEBSITE_BASELINE_WRONG,,AMBIGUOUS_WEBSITE,HARD
